Electricity.Timestep;Time;Sum [kWh]
5460;2010/7/4 19:00;1.7911611840528752
5520;2010/7/4 20:00;0.7368676747668127
5580;2010/7/4 21:00;0.43843928162275186
5640;2010/7/4 22:00;0.39132182739770316
5700;2010/7/4 23:00;0.12051090299649471
5760;2010/7/5 0:00;0.09683436699443591
5820;2010/7/5 1:00;0.11981149669308311
5880;2010/7/5 2:00;0.1051973047158024
5940;2010/7/5 3:00;0.09168278019899355
6000;2010/7/5 4:00;0.10764341966040575
6060;2010/7/5 5:00;0.18489743383557328
6120;2010/7/5 6:00;0.9897779668733957
6180;2010/7/5 7:00;0.7254043006325317
6240;2010/7/5 8:00;0.23138026782412136
6300;2010/7/5 9:00;0.11937810868012784
6360;2010/7/5 10:00;0.10099212614186667
6420;2010/7/5 11:00;0.09356878018002657
6480;2010/7/5 12:00;0.122426617261944
6540;2010/7/5 13:00;0.1145654317939411
6600;2010/7/5 14:00;0.2150069264742248
6660;2010/7/5 15:00;0.17988380742913546
6720;2010/7/5 16:00;0.10360145013993119
6780;2010/7/5 17:00;0.2894378722787267
6840;2010/7/5 18:00;0.7456584194471981
6900;2010/7/5 19:00;3.448314646582273
6960;2010/7/5 20:00;2.9883919086256947
7020;2010/7/5 21:00;3.054374033787634
7080;2010/7/5 22:00;1.136181078996847
7140;2010/7/5 23:00;0.23430342437690327
7200;2010/7/6 0:00;0.12026193409390543
7260;2010/7/6 1:00;0.10039891703940791
7320;2010/7/6 2:00;0.11018456474417679
7380;2010/7/6 3:00;0.0967147083185783
7440;2010/7/6 4:00;0.11661959703620588
7500;2010/7/6 5:00;0.11325463022633599
7560;2010/7/6 6:00;0.14098464415057832
7620;2010/7/6 7:00;0.16685747079851782
7680;2010/7/6 8:00;0.10200831613820922
7740;2010/7/6 9:00;0.12405879963757985
7800;2010/7/6 10:00;0.09752371150373494
7860;2010/7/6 11:00;0.09739642364557326
7920;2010/7/6 12:00;0.20123725326710176
7980;2010/7/6 13:00;0.25532599929309696
8040;2010/7/6 14:00;0.28478658915569366
8100;2010/7/6 15:00;0.1801861289781849
8160;2010/7/6 16:00;0.27200197025832734
8220;2010/7/6 17:00;0.28319315171103676
8280;2010/7/6 18:00;0.39060775251013563
8340;2010/7/6 19:00;4.358263732281677
8400;2010/7/6 20:00;3.7753912435648145
8460;2010/7/6 21:00;0.7044601598779503
8520;2010/7/6 22:00;0.3354674274926997
8580;2010/7/6 23:00;0.20677593178859213
8640;2010/7/7 0:00;0.08948123283219074
8700;2010/7/7 1:00;0.1268661921850883
8760;2010/7/7 2:00;0.10535884660178514
8820;2010/7/7 3:00;0.09991539177430503
8880;2010/7/7 4:00;0.15445272282368805
8940;2010/7/7 5:00;0.5103436130486455
9000;2010/7/7 6:00;0.5080175069600725
9060;2010/7/7 7:00;0.32746234557708576
9120;2010/7/7 8:00;1.0385405200415112
9180;2010/7/7 9:00;0.11054014407462048
9240;2010/7/7 10:00;0.12021027046556652
9300;2010/7/7 11:00;0.09584719570651389
9360;2010/7/7 12:00;0.11717880728964843
9420;2010/7/7 13:00;0.2566686351397547
9480;2010/7/7 14:00;0.27743770830045994
9540;2010/7/7 15:00;0.26495697874475166
9600;2010/7/7 16:00;0.19157404822560176
9660;2010/7/7 17:00;0.3125113790325331
9720;2010/7/7 18:00;0.4831767626180662
9780;2010/7/7 19:00;1.3554772145929574
9840;2010/7/7 20:00;5.473363932171927
9900;2010/7/7 21:00;3.0530454163637653
9960;2010/7/7 22:00;0.9328103542418072
10020;2010/7/7 23:00;0.1543855369689098
