Electricity.Timestep;Time;Sum [kWh]
6300;2010/7/5 9:00;0.22451659605438373
6360;2010/7/5 10:00;0.25621255244899516
6420;2010/7/5 11:00;1.6034381533676183
6480;2010/7/5 12:00;0.10477496585363731
6540;2010/7/5 13:00;0.06715218158703964
6600;2010/7/5 14:00;0.0831942463347484
6660;2010/7/5 15:00;0.09957899526112973
6720;2010/7/5 16:00;0.1853533725552609
6780;2010/7/5 17:00;0.09209578683267082
6840;2010/7/5 18:00;0.20484655473143473
6900;2010/7/5 19:00;0.5295400864647093
6960;2010/7/5 20:00;0.4496838909749947
7020;2010/7/5 21:00;0.5255948971014645
7080;2010/7/5 22:00;0.3474545578053488
7140;2010/7/5 23:00;0.08571027308131922
7200;2010/7/6 0:00;0.0625847076175105
7260;2010/7/6 1:00;0.08623425544331992
7320;2010/7/6 2:00;0.06212637589001423
7380;2010/7/6 3:00;0.08616744101179005
7440;2010/7/6 4:00;0.07183615718340884
7500;2010/7/6 5:00;0.07686322307894845
7560;2010/7/6 6:00;0.30167832363359365
7620;2010/7/6 7:00;0.7779252817575947
7680;2010/7/6 8:00;0.8833264201792544
7740;2010/7/6 9:00;0.5902624585136781
7800;2010/7/6 10:00;0.4664862891371379
7860;2010/7/6 11:00;1.8018255449490554
7920;2010/7/6 12:00;0.19317610076658667
7980;2010/7/6 13:00;0.08246858898838098
8040;2010/7/6 14:00;0.06678925121011177
8100;2010/7/6 15:00;0.4056754926671351
8160;2010/7/6 16:00;0.0847444394657582
8220;2010/7/6 17:00;0.10215565532633764
8280;2010/7/6 18:00;0.7004066880010869
8340;2010/7/6 19:00;0.46956159808115755
8400;2010/7/6 20:00;0.3256055027871463
8460;2010/7/6 21:00;0.38424453866074304
8520;2010/7/6 22:00;0.38049204006563525
8580;2010/7/6 23:00;0.09534770984414544
8640;2010/7/7 0:00;0.062359582043424976
8700;2010/7/7 1:00;0.08602227628320255
8760;2010/7/7 2:00;0.06510400120128854
8820;2010/7/7 3:00;0.082503552381695
8880;2010/7/7 4:00;0.08514568516450823
8940;2010/7/7 5:00;0.06710417084114982
9000;2010/7/7 6:00;0.07981581256027981
9060;2010/7/7 7:00;0.08533720262083996
9120;2010/7/7 8:00;0.07745913551875155
9180;2010/7/7 9:00;0.835360879578063
9240;2010/7/7 10:00;0.48902266170335956
9300;2010/7/7 11:00;1.4336070994610188
9360;2010/7/7 12:00;1.2457734301525234
9420;2010/7/7 13:00;0.08548337759803594
9480;2010/7/7 14:00;0.08379521930754935
9540;2010/7/7 15:00;0.12096333826468489
9600;2010/7/7 16:00;0.10815353932017441
9660;2010/7/7 17:00;0.23904511993278318
9720;2010/7/7 18:00;0.45772272916742135
9780;2010/7/7 19:00;1.0294066785620923
9840;2010/7/7 20:00;0.4057087029762981
9900;2010/7/7 21:00;0.5194297380215388
9960;2010/7/7 22:00;0.2976982764778057
10020;2010/7/7 23:00;0.3197419950474974
