Electricity.Timestep;Time;Sum [kWh]
5580;2010/7/4 21:00;0.08014516526291426
5640;2010/7/4 22:00;0.14153443134536098
5700;2010/7/4 23:00;0.04580449425524191
5760;2010/7/5 0:00;0.04580059777115301
5820;2010/7/5 1:00;0.044350431892342355
5880;2010/7/5 2:00;0.0457442363226714
5940;2010/7/5 3:00;0.12455044647512317
6000;2010/7/5 4:00;0.04980932479366094
6060;2010/7/5 5:00;0.046072000539756096
6120;2010/7/5 6:00;0.04576832297663181
6180;2010/7/5 7:00;0.6745652888896169
6240;2010/7/5 8:00;0.07550570528402736
6300;2010/7/5 9:00;0.04553465446917816
6360;2010/7/5 10:00;0.1528667514877402
6420;2010/7/5 11:00;0.0942654166705899
6480;2010/7/5 12:00;0.31448065058523567
6540;2010/7/5 13:00;0.20687040225089395
6600;2010/7/5 14:00;0.052454065025765384
6660;2010/7/5 15:00;0.34726362608607414
6720;2010/7/5 16:00;0.1354728150168285
6780;2010/7/5 17:00;0.051741629696320075
6840;2010/7/5 18:00;0.04574353271952282
6900;2010/7/5 19:00;0.2411374395709083
6960;2010/7/5 20:00;0.08478365202538785
7020;2010/7/5 21:00;0.13693876213968814
7080;2010/7/5 22:00;0.0887855232939971
7140;2010/7/5 23:00;0.05090505901648532
7200;2010/7/6 0:00;0.045751107408663
7260;2010/7/6 1:00;0.04570417878556677
7320;2010/7/6 2:00;0.09613036753605901
7380;2010/7/6 3:00;0.06546042423889259
7440;2010/7/6 4:00;0.05024368211694668
7500;2010/7/6 5:00;0.04572998566191884
7560;2010/7/6 6:00;0.7820385075602627
7620;2010/7/6 7:00;0.18002858224267335
7680;2010/7/6 8:00;0.07914061161853679
7740;2010/7/6 9:00;0.21873831349513595
7800;2010/7/6 10:00;0.09597239815296543
7860;2010/7/6 11:00;0.11372381170393626
7920;2010/7/6 12:00;0.18654792829464917
7980;2010/7/6 13:00;0.06059335908857052
8040;2010/7/6 14:00;0.04754477526673562
8100;2010/7/6 15:00;0.045389690636680795
8160;2010/7/6 16:00;0.14510302351170795
8220;2010/7/6 17:00;0.07075028550084175
8280;2010/7/6 18:00;0.09032031152439803
8340;2010/7/6 19:00;0.6452766869259114
8400;2010/7/6 20:00;0.10399013974097654
8460;2010/7/6 21:00;0.1591095361862919
8520;2010/7/6 22:00;0.2247318480375761
8580;2010/7/6 23:00;0.04675654356654447
8640;2010/7/7 0:00;0.04435304555029855
8700;2010/7/7 1:00;0.06321531615219227
8760;2010/7/7 2:00;0.13434495064258964
8820;2010/7/7 3:00;0.04657685385844501
8880;2010/7/7 4:00;0.0457570519293479
8940;2010/7/7 5:00;0.04660624632310424
9000;2010/7/7 6:00;0.2306955682320478
9060;2010/7/7 7:00;0.5697153450237319
9120;2010/7/7 8:00;0.25245868889551115
9180;2010/7/7 9:00;0.069043869505057
9240;2010/7/7 10:00;0.04821006931669967
9300;2010/7/7 11:00;0.1913677762711775
9360;2010/7/7 12:00;0.9303297016891567
9420;2010/7/7 13:00;0.23390823973944422
9480;2010/7/7 14:00;0.12111320266761981
9540;2010/7/7 15:00;0.17593469071777393
9600;2010/7/7 16:00;0.30985847372625075
9660;2010/7/7 17:00;0.08857254757490961
9720;2010/7/7 18:00;0.16614241803358992
9780;2010/7/7 19:00;0.49121483385512454
9840;2010/7/7 20:00;0.07940139099987674
9900;2010/7/7 21:00;0.06575643153216337
9960;2010/7/7 22:00;0.07338902092936804
10020;2010/7/7 23:00;0.13962842775451154
