Electricity.Timestep;Time;Sum [kWh]
4680;2010/7/4 6:00;1.2320063027488806
4740;2010/7/4 7:00;0.5849578209462986
4800;2010/7/4 8:00;0.29468941471294136
4860;2010/7/4 9:00;1.2128454192363303
4920;2010/7/4 10:00;1.4893621310653604
4980;2010/7/4 11:00;0.7501103811386125
5040;2010/7/4 12:00;2.3490650528848427
5100;2010/7/4 13:00;0.35158029056014173
5160;2010/7/4 14:00;2.0193907219776874
5220;2010/7/4 15:00;2.1963685541569187
5280;2010/7/4 16:00;0.49698789778277597
5340;2010/7/4 17:00;0.23452684299917304
5400;2010/7/4 18:00;0.36380750276825935
5460;2010/7/4 19:00;2.16102032625131
5520;2010/7/4 20:00;0.5755157648588717
5580;2010/7/4 21:00;0.8502728180461431
5640;2010/7/4 22:00;0.574305005876914
5700;2010/7/4 23:00;0.37089030287898694
5760;2010/7/5 0:00;0.18055366744246973
5820;2010/7/5 1:00;0.2126412528235938
5880;2010/7/5 2:00;0.23152047792024588
5940;2010/7/5 3:00;0.13629171361587164
6000;2010/7/5 4:00;0.23279391569985822
6060;2010/7/5 5:00;0.1417266835572002
6120;2010/7/5 6:00;1.0627414608452617
6180;2010/7/5 7:00;1.1988670479184371
6240;2010/7/5 8:00;0.6112493833922911
6300;2010/7/5 9:00;0.13895614601734882
6360;2010/7/5 10:00;0.16450466937694253
6420;2010/7/5 11:00;0.1772465455832275
6480;2010/7/5 12:00;0.23146632857864066
6540;2010/7/5 13:00;0.21085256614894682
6600;2010/7/5 14:00;0.14177959888326871
6660;2010/7/5 15:00;0.19734571864503198
6720;2010/7/5 16:00;0.17716889673568076
6780;2010/7/5 17:00;0.7036657287816812
6840;2010/7/5 18:00;0.2809428593415614
6900;2010/7/5 19:00;0.9029279504221686
6960;2010/7/5 20:00;0.85674519472399
7020;2010/7/5 21:00;0.46146003366674554
7080;2010/7/5 22:00;0.530812848619017
7140;2010/7/5 23:00;0.35093334017701056
7200;2010/7/6 0:00;0.21746035089316737
7260;2010/7/6 1:00;0.1393331011012256
7320;2010/7/6 2:00;0.1582850105590422
7380;2010/7/6 3:00;0.17164084214287842
7440;2010/7/6 4:00;0.25991903153400214
7500;2010/7/6 5:00;0.16555793045631986
7560;2010/7/6 6:00;0.9161899911440166
7620;2010/7/6 7:00;1.056965333517432
7680;2010/7/6 8:00;0.6872709855857297
7740;2010/7/6 9:00;0.2065865621474263
7800;2010/7/6 10:00;0.14817563458841188
7860;2010/7/6 11:00;0.1421215806672086
7920;2010/7/6 12:00;0.23372340888185572
7980;2010/7/6 13:00;0.22390502001202825
8040;2010/7/6 14:00;0.15549702771999438
8100;2010/7/6 15:00;0.15473201125598435
8160;2010/7/6 16:00;0.16434387021935573
8220;2010/7/6 17:00;1.0247505864519126
8280;2010/7/6 18:00;1.1421875017077932
8340;2010/7/6 19:00;0.376203519276506
8400;2010/7/6 20:00;1.0319519762807345
8460;2010/7/6 21:00;1.1844162603685653
8520;2010/7/6 22:00;0.6600847961567783
8580;2010/7/6 23:00;0.40474999405549467
8640;2010/7/7 0:00;0.2138556551479428
8700;2010/7/7 1:00;0.17354172549238844
8760;2010/7/7 2:00;0.17344181819344778
8820;2010/7/7 3:00;0.21775744330641805
8880;2010/7/7 4:00;0.16587913889349334
8940;2010/7/7 5:00;0.23090323055008055
9000;2010/7/7 6:00;0.84294161455731
9060;2010/7/7 7:00;1.2193204934636224
9120;2010/7/7 8:00;0.6667792436636134
9180;2010/7/7 9:00;0.18293006978674203
9240;2010/7/7 10:00;0.16594730104819727
9300;2010/7/7 11:00;0.176221987015419
9360;2010/7/7 12:00;0.2617072892126559
9420;2010/7/7 13:00;0.17419295974829757
9480;2010/7/7 14:00;0.15869812065412828
9540;2010/7/7 15:00;0.14250787810277607
9600;2010/7/7 16:00;0.578662374914601
9660;2010/7/7 17:00;1.342029407551581
9720;2010/7/7 18:00;1.1927991445636124
9780;2010/7/7 19:00;4.15484752863162
9840;2010/7/7 20:00;2.6651124822403
9900;2010/7/7 21:00;1.4406876650665923
9960;2010/7/7 22:00;0.4903248321609712
10020;2010/7/7 23:00;0.2971428912488298
