Electricity.Timestep;Time;Sum [kWh]
5580;2010/7/4 21:00;0.36405123053362604
5640;2010/7/4 22:00;0.07635052044588028
5700;2010/7/4 23:00;0.04598363762409251
5760;2010/7/5 0:00;0.0646689715581799
5820;2010/7/5 1:00;0.06607890749412836
5880;2010/7/5 2:00;0.04600471719969748
5940;2010/7/5 3:00;0.06499367340374322
6000;2010/7/5 4:00;0.06600622127770166
6060;2010/7/5 5:00;0.06441560373494566
6120;2010/7/5 6:00;0.11787056080257902
6180;2010/7/5 7:00;1.2079836029643234
6240;2010/7/5 8:00;0.1473756466097424
6300;2010/7/5 9:00;0.06429578222314405
6360;2010/7/5 10:00;0.06516367184483686
6420;2010/7/5 11:00;0.06526943137300355
6480;2010/7/5 12:00;0.18014733352429207
6540;2010/7/5 13:00;0.18504565215404917
6600;2010/7/5 14:00;0.06031006416307694
6660;2010/7/5 15:00;0.07788232730750655
6720;2010/7/5 16:00;0.21135543220547037
6780;2010/7/5 17:00;0.24477748086052387
6840;2010/7/5 18:00;0.7815679962031498
6900;2010/7/5 19:00;0.40658969626151564
6960;2010/7/5 20:00;1.1606116606985013
7020;2010/7/5 21:00;0.7402354978876545
7080;2010/7/5 22:00;0.27291860974805426
7140;2010/7/5 23:00;0.06624733486812043
7200;2010/7/6 0:00;0.062053975981764695
7260;2010/7/6 1:00;0.05064940091185177
7320;2010/7/6 2:00;0.06543786249232907
7380;2010/7/6 3:00;0.06524118401970147
7440;2010/7/6 4:00;0.06577075541346211
7500;2010/7/6 5:00;0.17371239395095875
7560;2010/7/6 6:00;0.2459922846641184
7620;2010/7/6 7:00;1.0975321676186527
7680;2010/7/6 8:00;0.15496275639197132
7740;2010/7/6 9:00;0.19285664335134714
7800;2010/7/6 10:00;0.18031491196903637
7860;2010/7/6 11:00;0.05995922910980693
7920;2010/7/6 12:00;0.32544709670371946
7980;2010/7/6 13:00;0.16385524528847548
8040;2010/7/6 14:00;0.333123846102289
8100;2010/7/6 15:00;0.37199001007887245
8160;2010/7/6 16:00;1.8218443416725352
8220;2010/7/6 17:00;0.34593429649927043
8280;2010/7/6 18:00;0.5747446526483225
8340;2010/7/6 19:00;1.1090758651297172
8400;2010/7/6 20:00;0.7351784313418771
8460;2010/7/6 21:00;1.2422920530355555
8520;2010/7/6 22:00;1.1816809074715586
8580;2010/7/6 23:00;0.06919676016771557
8640;2010/7/7 0:00;0.06788877328107286
8700;2010/7/7 1:00;0.05059967981933819
8760;2010/7/7 2:00;0.06329001897862677
8820;2010/7/7 3:00;0.06833941654020134
8880;2010/7/7 4:00;0.06148312535272637
8940;2010/7/7 5:00;0.2107012854523244
9000;2010/7/7 6:00;0.1810113759852712
9060;2010/7/7 7:00;1.0361452303041347
9120;2010/7/7 8:00;0.052787696696587914
9180;2010/7/7 9:00;0.06779445109797393
9240;2010/7/7 10:00;0.06790035352718068
9300;2010/7/7 11:00;0.05668437612169269
9360;2010/7/7 12:00;0.07875505822037204
9420;2010/7/7 13:00;0.23278377794195418
9480;2010/7/7 14:00;0.30895650071414893
9540;2010/7/7 15:00;0.20850658695586946
9600;2010/7/7 16:00;0.09120265141574525
9660;2010/7/7 17:00;0.44371146653376253
9720;2010/7/7 18:00;0.1927391259247805
9780;2010/7/7 19:00;0.6424590630689163
9840;2010/7/7 20:00;1.45706692580267
9900;2010/7/7 21:00;0.7244308273433376
9960;2010/7/7 22:00;0.36933944474832725
10020;2010/7/7 23:00;0.0560540303093619
