Electricity.Timestep;Time;Sum [kWh]
5700;2010/7/4 23:00;0.10347242452304237
5760;2010/7/5 0:00;0.11073786011598367
5820;2010/7/5 1:00;0.12468831967780758
5880;2010/7/5 2:00;0.11685903200263653
5940;2010/7/5 3:00;0.11462598862861001
6000;2010/7/5 4:00;0.1136860586399306
6060;2010/7/5 5:00;0.11037671159772282
6120;2010/7/5 6:00;0.11360801126607886
6180;2010/7/5 7:00;0.11815671023977703
6240;2010/7/5 8:00;0.12029427168864304
6300;2010/7/5 9:00;0.10631181982709484
6360;2010/7/5 10:00;0.11680834155370955
6420;2010/7/5 11:00;0.11639222950334836
6480;2010/7/5 12:00;0.11894900671450004
6540;2010/7/5 13:00;0.10247377695158015
6600;2010/7/5 14:00;0.11810188824639466
6660;2010/7/5 15:00;0.11607237198166928
6720;2010/7/5 16:00;0.11157890220183822
6780;2010/7/5 17:00;0.3197094771321527
6840;2010/7/5 18:00;0.5396289311722129
6900;2010/7/5 19:00;0.8228118897624449
6960;2010/7/5 20:00;0.34470006439268136
7020;2010/7/5 21:00;0.38206824047064675
7080;2010/7/5 22:00;0.4639858042958292
7140;2010/7/5 23:00;0.3644895005990115
7200;2010/7/6 0:00;0.12319565098398232
7260;2010/7/6 1:00;0.11750157182986035
7320;2010/7/6 2:00;0.11142258108563195
7380;2010/7/6 3:00;0.1073711840346342
7440;2010/7/6 4:00;0.11341072712844187
7500;2010/7/6 5:00;0.12144447115085134
7560;2010/7/6 6:00;0.10563319179878784
7620;2010/7/6 7:00;0.12872184642078455
7680;2010/7/6 8:00;0.10802515239525555
7740;2010/7/6 9:00;0.11198212220159934
7800;2010/7/6 10:00;0.12470349788311388
7860;2010/7/6 11:00;0.09803735334914207
7920;2010/7/6 12:00;0.11864586524636007
7980;2010/7/6 13:00;0.12039775616535622
8040;2010/7/6 14:00;0.09924050554846253
8100;2010/7/6 15:00;0.13456935504120382
8160;2010/7/6 16:00;0.10823923400625729
8220;2010/7/6 17:00;0.11864837555308555
8280;2010/7/6 18:00;0.10984804481249472
8340;2010/7/6 19:00;0.48203809834427036
8400;2010/7/6 20:00;0.3371037792743495
8460;2010/7/6 21:00;0.37228881392398405
8520;2010/7/6 22:00;0.3139877344558786
8580;2010/7/6 23:00;0.11821817789912044
8640;2010/7/7 0:00;0.10036138133215385
8700;2010/7/7 1:00;0.113253801450838
8760;2010/7/7 2:00;0.12098803422025987
8820;2010/7/7 3:00;0.12083719626913164
8880;2010/7/7 4:00;0.10369668381072879
8940;2010/7/7 5:00;0.12465468331508903
9000;2010/7/7 6:00;0.11516238583082587
9060;2010/7/7 7:00;0.1070970608340425
9120;2010/7/7 8:00;0.10769376122332125
9180;2010/7/7 9:00;0.11917913083830717
9240;2010/7/7 10:00;0.1234664132833421
9300;2010/7/7 11:00;0.11599000770123696
9360;2010/7/7 12:00;0.11165073904301548
9420;2010/7/7 13:00;0.11002811656090665
9480;2010/7/7 14:00;0.11994085851371565
9540;2010/7/7 15:00;0.10724108218865007
9600;2010/7/7 16:00;0.11748031446367249
9660;2010/7/7 17:00;0.11375858769371781
9720;2010/7/7 18:00;1.043634638752231
9780;2010/7/7 19:00;1.210458881008282
9840;2010/7/7 20:00;0.4493633656825697
9900;2010/7/7 21:00;0.42808296833574266
9960;2010/7/7 22:00;0.34050861949549316
10020;2010/7/7 23:00;0.3071280860411255
