Electricity.Timestep;Time;Sum [kWh]
3420;2010/7/3 9:00;0.5441216254749031
3480;2010/7/3 10:00;1.1396074641588656
3540;2010/7/3 11:00;1.9659650909999877
3600;2010/7/3 12:00;1.7222504550119944
3660;2010/7/3 13:00;0.8735939326363075
3720;2010/7/3 14:00;0.0861582805091314
3780;2010/7/3 15:00;0.05554723402994847
3840;2010/7/3 16:00;0.03672308341474855
3900;2010/7/3 17:00;0.05547210227092622
3960;2010/7/3 18:00;0.06541873338650452
4020;2010/7/3 19:00;0.23661314126887745
4080;2010/7/3 20:00;0.13419746681265654
4140;2010/7/3 21:00;0.25568990845423284
4200;2010/7/3 22:00;0.23554575096199754
4260;2010/7/3 23:00;0.03779042665507936
4320;2010/7/4 0:00;0.03910172380495735
4380;2010/7/4 1:00;0.0405104129688699
4440;2010/7/4 2:00;0.036344373486568625
4500;2010/7/4 3:00;0.03653149048164658
4560;2010/7/4 4:00;0.03778211006273071
4620;2010/7/4 5:00;0.14020822744787043
4680;2010/7/4 6:00;0.9383997354754361
4740;2010/7/4 7:00;1.0772269884916434
4800;2010/7/4 8:00;0.39962942963123665
4860;2010/7/4 9:00;0.7924194468714729
4920;2010/7/4 10:00;0.495713009687077
4980;2010/7/4 11:00;1.6013937695836498
5040;2010/7/4 12:00;0.04923693891088403
5100;2010/7/4 13:00;4.3953105248040725
5160;2010/7/4 14:00;3.1651673205035973
5220;2010/7/4 15:00;0.5677872895337389
5280;2010/7/4 16:00;0.28760984256361294
5340;2010/7/4 17:00;1.931388383460181
5400;2010/7/4 18:00;0.07349087338174506
5460;2010/7/4 19:00;0.14167658338485767
5520;2010/7/4 20:00;0.3615212077666562
5580;2010/7/4 21:00;0.32918504757283884
5640;2010/7/4 22:00;0.29435303167939614
5700;2010/7/4 23:00;0.22330528838450875
5760;2010/7/5 0:00;0.03886970315310103
5820;2010/7/5 1:00;0.03702684636692337
5880;2010/7/5 2:00;0.03537066259677467
5940;2010/7/5 3:00;0.03795239348602633
6000;2010/7/5 4:00;0.03773160127035386
6060;2010/7/5 5:00;0.03657913722533789
6120;2010/7/5 6:00;0.03788323943773191
6180;2010/7/5 7:00;0.8630620958993969
6240;2010/7/5 8:00;0.406992306980344
6300;2010/7/5 9:00;0.03759859417097959
6360;2010/7/5 10:00;0.03018271030043736
6420;2010/7/5 11:00;0.03898539085867628
6480;2010/7/5 12:00;0.04165487896855976
6540;2010/7/5 13:00;0.037814629099318375
6600;2010/7/5 14:00;0.03518966938623849
6660;2010/7/5 15:00;0.03526286830546708
6720;2010/7/5 16:00;0.03778123394950132
6780;2010/7/5 17:00;0.04389345315436286
6840;2010/7/5 18:00;0.12805484647453935
6900;2010/7/5 19:00;0.08072980090832192
6960;2010/7/5 20:00;0.7190127796919797
7020;2010/7/5 21:00;0.3819104186669534
7080;2010/7/5 22:00;0.2511884589109879
7140;2010/7/5 23:00;0.13127717490820884
7200;2010/7/6 0:00;0.039187360239778986
7260;2010/7/6 1:00;0.039164221990877914
7320;2010/7/6 2:00;0.03783222381266411
7380;2010/7/6 3:00;0.03803317945547696
7440;2010/7/6 4:00;0.03650344998711557
7500;2010/7/6 5:00;0.03843665994768927
7560;2010/7/6 6:00;0.1483363910445218
7620;2010/7/6 7:00;1.1135175498425083
7680;2010/7/6 8:00;0.09645742049844871
7740;2010/7/6 9:00;0.031443629893988224
7800;2010/7/6 10:00;0.03897757993081714
7860;2010/7/6 11:00;0.037989737402419406
7920;2010/7/6 12:00;0.039179276218194115
7980;2010/7/6 13:00;0.039232727246686236
8040;2010/7/6 14:00;0.03777133174533227
8100;2010/7/6 15:00;0.036415552226481844
8160;2010/7/6 16:00;0.03786368996090772
8220;2010/7/6 17:00;0.7697467144972127
8280;2010/7/6 18:00;1.1236494528738359
8340;2010/7/6 19:00;0.3813051478852031
8400;2010/7/6 20:00;0.6120324646689392
8460;2010/7/6 21:00;0.4842903916539469
8520;2010/7/6 22:00;0.3180702153646186
8580;2010/7/6 23:00;0.04052297848274169
8640;2010/7/7 0:00;0.0403635426657852
8700;2010/7/7 1:00;0.03663018014191842
8760;2010/7/7 2:00;0.0327059619411234
8820;2010/7/7 3:00;0.039085508799858754
8880;2010/7/7 4:00;0.03788763131149652
8940;2010/7/7 5:00;0.040717591631727154
9000;2010/7/7 6:00;0.793013435538999
9060;2010/7/7 7:00;0.6266640959033644
9120;2010/7/7 8:00;0.5644044022153976
9180;2010/7/7 9:00;0.14298438118543447
9240;2010/7/7 10:00;0.03916955532404448
9300;2010/7/7 11:00;0.03888656246310254
9360;2010/7/7 12:00;0.037939503056326616
9420;2010/7/7 13:00;0.035226755245118334
9480;2010/7/7 14:00;0.037998469814649875
9540;2010/7/7 15:00;0.04056521182970622
9600;2010/7/7 16:00;0.03673213037327021
9660;2010/7/7 17:00;0.1278091761635376
9720;2010/7/7 18:00;1.5643745083966354
9780;2010/7/7 19:00;4.6967059568411935
9840;2010/7/7 20:00;1.893849075793759
9900;2010/7/7 21:00;0.33633663995775614
9960;2010/7/7 22:00;0.3240598948854852
10020;2010/7/7 23:00;0.11964771478437346
