Electricity.Timestep;Time;Sum [kWh]
4080;2010/7/3 20:00;2.0946303725870505
4140;2010/7/3 21:00;0.6864171061398308
4200;2010/7/3 22:00;0.37743288195286334
4260;2010/7/3 23:00;0.048934124307681855
4320;2010/7/4 0:00;0.048443800717748196
4380;2010/7/4 1:00;0.04835295016426721
4440;2010/7/4 2:00;0.09285010471601146
4500;2010/7/4 3:00;0.12218777906226819
4560;2010/7/4 4:00;0.051148600218242864
4620;2010/7/4 5:00;0.04888151437772975
4680;2010/7/4 6:00;0.04899231847441177
4740;2010/7/4 7:00;1.410040097916651
4800;2010/7/4 8:00;0.7369342127060999
4860;2010/7/4 9:00;1.781462204383624
4920;2010/7/4 10:00;1.06277896905492
4980;2010/7/4 11:00;2.4034177513177615
5040;2010/7/4 12:00;0.28218826865296176
5100;2010/7/4 13:00;0.4060129317260805
5160;2010/7/4 14:00;0.5831272920618908
5220;2010/7/4 15:00;0.5003275081946718
5280;2010/7/4 16:00;0.5023169877559609
5340;2010/7/4 17:00;0.34485901797983576
5400;2010/7/4 18:00;0.5405898349578112
5460;2010/7/4 19:00;1.1908932195944169
5520;2010/7/4 20:00;0.5176642269710046
5580;2010/7/4 21:00;1.1396166719177507
5640;2010/7/4 22:00;0.3729585135669273
5700;2010/7/4 23:00;0.2276953739288556
5760;2010/7/5 0:00;0.04858359200380083
5820;2010/7/5 1:00;0.04854375460999813
5880;2010/7/5 2:00;0.04874339576369817
5940;2010/7/5 3:00;0.13085243318273573
6000;2010/7/5 4:00;0.08539436039930097
6060;2010/7/5 5:00;0.048870544844539406
6120;2010/7/5 6:00;1.5874375074599696
6180;2010/7/5 7:00;1.5316932227333133
6240;2010/7/5 8:00;0.1666937215435152
6300;2010/7/5 9:00;0.08249484310430909
6360;2010/7/5 10:00;0.047966879180314004
6420;2010/7/5 11:00;0.048818143392989774
6480;2010/7/5 12:00;0.048221569639847715
6540;2010/7/5 13:00;0.16454899647211593
6600;2010/7/5 14:00;0.5366981818500159
6660;2010/7/5 15:00;0.2785248225480921
6720;2010/7/5 16:00;0.04777406770895803
6780;2010/7/5 17:00;0.04814693248718584
6840;2010/7/5 18:00;0.16850472520268658
6900;2010/7/5 19:00;0.9054481259496437
6960;2010/7/5 20:00;2.059116719921359
7020;2010/7/5 21:00;0.3134215251434524
7080;2010/7/5 22:00;0.13558307692923463
7140;2010/7/5 23:00;0.10956341116047934
7200;2010/7/6 0:00;0.09651887340382206
7260;2010/7/6 1:00;0.04878498662444575
7320;2010/7/6 2:00;0.048841881689148756
7380;2010/7/6 3:00;0.04818960987559192
7440;2010/7/6 4:00;0.15131725657629305
7500;2010/7/6 5:00;0.0720112825241222
7560;2010/7/6 6:00;2.0212362352413145
7620;2010/7/6 7:00;0.7556929198477287
7680;2010/7/6 8:00;0.7668788772747199
7740;2010/7/6 9:00;0.21110953434673105
7800;2010/7/6 10:00;0.10399764109811545
7860;2010/7/6 11:00;0.04840250891942636
7920;2010/7/6 12:00;0.048378954519782566
7980;2010/7/6 13:00;0.0599760080463135
8040;2010/7/6 14:00;0.20850660845027255
8100;2010/7/6 15:00;0.18570315058922682
8160;2010/7/6 16:00;0.0480895459288756
8220;2010/7/6 17:00;0.4497272249253157
8280;2010/7/6 18:00;0.8892148132725816
8340;2010/7/6 19:00;1.2937232127758667
8400;2010/7/6 20:00;0.38135661858235104
8460;2010/7/6 21:00;1.004705813292897
8520;2010/7/6 22:00;0.6680834392060486
8580;2010/7/6 23:00;0.29188649371440756
8640;2010/7/7 0:00;0.04841067405132336
8700;2010/7/7 1:00;0.1382135397730055
8760;2010/7/7 2:00;0.09084363733432657
8820;2010/7/7 3:00;0.05117353773873671
8880;2010/7/7 4:00;0.050575253851338965
8940;2010/7/7 5:00;0.04873193309545155
9000;2010/7/7 6:00;1.109754054180272
9060;2010/7/7 7:00;1.2911526303587715
9120;2010/7/7 8:00;0.1135500299398305
9180;2010/7/7 9:00;0.048458907205659305
9240;2010/7/7 10:00;0.04881213727802614
9300;2010/7/7 11:00;0.04805932643085687
9360;2010/7/7 12:00;0.1215968492391127
9420;2010/7/7 13:00;0.09009307546261744
9480;2010/7/7 14:00;0.06531144044145415
9540;2010/7/7 15:00;0.06908560329149399
9600;2010/7/7 16:00;0.23017598664398553
9660;2010/7/7 17:00;1.0279685167548864
9720;2010/7/7 18:00;3.0747938483942603
9780;2010/7/7 19:00;1.6526285390263593
9840;2010/7/7 20:00;0.8828051795165051
9900;2010/7/7 21:00;0.2914737220628866
9960;2010/7/7 22:00;0.34003492674980085
10020;2010/7/7 23:00;0.3051681702532196
